Feature_ID	Taxon	Confidence	ASVs
0bdaca777d6a6a95b0f7284383f24e53	Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Roseisolibacter;s__uncultured_bacterium	0.970770079	ASV8703
202f7a824bae880f48eddd0ec5928c14	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;s__uncultured_bacterium	0.967890925	ASV8704
d206206850a6421506df9a1db4f98e66	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae	0.999993056	ASV8705
6edfb26f2b089148f4e7275dbf9110a6	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1	0.999961181	ASV8706
83c19b4ff7be729696582b315aba61e7	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae	0.991818476	ASV8707
bc50953ff7bdc9f94d8525e722151e06	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter	0.763904199	ASV8708
82eb90a617502adf3e87417a67872f58	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Ornithinimicrobium	0.990050852	ASV8709
b732afe255f8a9cac0589e7d114fd436	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga	0.992931085	ASV8710
92bc3687f17065373b00dcf45efeda15	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae	0.999192738	ASV8711
828c9117949e98108e6c19e29de9d2ed	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;AKIW781;s__uncultured_bacterium	0.828771193	ASV8712
68164a8cd81cea04b7b3ca1a25548fb1	Bacteria;Myxococcota;Polyangia;Polyangiales;Phaselicystidaceae;Phaselicystis;s__uncultured_bacterium	0.94165582	ASV8713
5bd79d6a7aa29d11d9e0cec23b60d44e	Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured	0.832452211	ASV8714
35d8fa438602a2022c45627e0103ddc5	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium	0.771554402	ASV8715
b7fd303b9511df451c0a569bd8e1b45f	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloronema;s__uncultured_bacterium	0.959084209	ASV8716
f7a4adf9aa9a2f981d50052e79c7a335	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;JG30-KF-CM45	0.9991701	ASV8717
bba24decbd9aab2ce88a8944b48235c1	Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Flaviflexus;s__uncultured_bacterium	0.976709131	ASV8718
c21a04d2de098664f42493327a0d6217	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.999801167	ASV8719
9fb6ec53d240fff9921f56715b507e58	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylophilus	0.952843051	ASV8720
97c1856577ac5f8db903d9d84ee64922	Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Chloroplast;Chloroplast;s__Chlamydomonas_asymmetrica	0.999519441	ASV8721
4c02ea39f003dd65583058c7e638f8a2	Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium	0.99997513	ASV8722
4f01779076bfb8c483e71f06864057c9	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	0.997509497	ASV8723
c18cb69cb44c4256cde459c2af9a0a87	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingoaurantiacus;s__uncultured_Sphingomonadaceae	0.936856558	ASV8724
a85418d6109f1fec3d6dc32ffedf2c40	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	0.958090626	ASV8725
868d6d624bea4b55eee1da80dafd320e	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus	0.987918306	ASV8726
3a91eb8ee825b8f7f05654a00e91c562	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae	0.998240529	ASV8727
1dae2ddd01d4b5545eec79638bfaa701	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae	0.99913928	ASV8728
d3e4687fde6f0ca2091db9c265b0492b	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;uncultured;uncultured;s__uncultured_bacterium	0.812803521	ASV8729
83a634b767d2260782d0302242953fe2	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;JG30-KF-CM45	0.999385701	ASV8730
8ac12816f95031191d3e2358d7d091fb	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.953112443	ASV8731
fcb8ed036974230ffc8696885324802d	Bacteria;Actinobacteriota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter	0.999993928	ASV8732
0601f9a2c047412641e5454dd14442d2	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	0.99974245	ASV8733
91e810b7334881d34557a8fd4a230741	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;s__uncultured_bacterium	0.886747069	ASV8734
8c03733f5a40fd174601ec1d1b8cd4aa	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae	0.999369993	ASV8735
1d801f12acd7e154fea435d238bf7d91	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Rhodocytophaga	0.999788892	ASV8736
654fb1476f05b4c0dbd4c6d116d8c9ae	Bacteria;Armatimonadota;uncultured;uncultured;uncultured;uncultured	0.999414967	ASV8737
cd20fe62f22335afc0fcea894c45f68c	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;TM7a;s__uncultured_bacterium	0.964348677	ASV8738
4306fc46c45c23fda32238eb8e6a4ea7	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae	0.99863208	ASV8739
ab3de509a2e16e10b2374cc2269bc877	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	0.999928762	ASV8740
af2132a05254ce13199df7c9696ecb2f	Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella	0.999138316	ASV8741
820bae6172d207552778cfe4ac33311e	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;s__uncultured_bacterium	0.727761025	ASV8742
75334ffdedc1478f0738a1d7b8efbddc	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavihumibacter	0.912840881	ASV8743
7aac328249f27e5e4494536e18b81fd5	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter	0.94250071	ASV8744
c3e78184e10591b092975af09add1fad	Bacteria;Desulfobacterota;Desulfuromonadia;PB19;PB19;PB19;s__uncultured_Desulfuromonadales	0.99981241	ASV8745
cae908dcef73b31aba92fd0bda047ef0	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Patulibacter	0.968587949	ASV8746
5a4ae0878a0076f497db70b80110fc4a	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.793746043	ASV8747
1d618fc3657639e94229c65a2bf83c25	Bacteria;Cyanobacteria;Sericytochromatia;Sericytochromatia;Sericytochromatia;Sericytochromatia;s__metagenome	0.931578211	ASV8748
777ac20fed53376f8f75d0855302dd16	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amaricoccus;s__uncultured_bacterium	0.782653551	ASV8749
e22f927cad03d4b6d238359d6bb30bd6	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Amphibacillus	0.867102332	ASV8750
954c035d612fcb55cd9361f391c0f9ef	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;FFCH7168;s__uncultured_bacterium	0.999931379	ASV8751
f0578962fd0c0a36760f25259bf00cb1	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;s__uncultured_bacterium	0.890599438	ASV8752
f0413b73206cabb2d61d0679895e2d82	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_sensu_stricto_13	0.996472045	ASV8753
4dbebbc999ceb093426d3548163702c6	Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured	0.974624998	ASV8754
d246f880fe77b17f0c83340f4b5bd9cb	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Cohnella	0.998325579	ASV8755
e7fc187a92b68e37b4571657ef97f64f	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia	0.999186874	ASV8756
6930872bf85f212df9019204cc1af610	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Agaricicola;s__uncultured_bacterium	0.936668514	ASV8757
042f237ac928704adb70ecbc8386b86d	Unassigned	0.375011274	ASV8758
a2258d3b5004363f411b0b2f31d5eb82	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Modestobacter	0.997269919	ASV8759
c953c91127cf7bdb5d32beab161b2c01	Bacteria;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;s__uncultured_bacterium	0.975362403	ASV8760
ad693993e0c833d913dc53517d9120ca	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus	0.936606865	ASV8761
dc524c0226031fea9e736471cb37cd8f	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio	0.984697407	ASV8762
1e743c5b71c3db74f994a56beea55170	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae	0.999997446	ASV8763
a915c4749dca3cdcc8b151781e80c5d8	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;uncultured;s__uncultured_bacterium	0.78071888	ASV8764
79543ef32de2e7b42824e29d9a0df208	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Mitochondria	0.961747793	ASV8765
000dab9b78a01c461a88afd3ae86447e	Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005	0.743072658	ASV8766
0aac2bd11e43daa36a32025c297d730b	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium]_nodatum_group;s__[Eubacterium]_nodatum	0.999669361	ASV8767
98b0edf7a14c6d4a04a552cbd9c4f63d	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;uncultured	0.817612595	ASV8768
a9b8db6e02d8195c77b615b2d36737f0	Bacteria;Acidobacteriota;Holophagae;Subgroup_7;Subgroup_7;Subgroup_7	0.999774061	ASV8769
3535362cb07f1aca889a5bf435deb6ae	Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured	0.894433606	ASV8770
6f09438f0e015c03685043c6ba1afdb0	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;uncultured	0.823818572	ASV8771
8d37f3f9b56c9ad1f29207619e2fe6a6	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.898181935	ASV8772
33c6f2155948ba32f1ee7e8a87c49680	Bacteria;Acidobacteriota;Holophagae;Holophagales;Holophagaceae	0.999999972	ASV8773
d2d4c5cbba606945a785b69cf3229ad3	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.998874992	ASV8774
0cb1e1b6505d9a729a9947e42cda9f8b	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group	0.999626142	ASV8775
51bf3656e5c14dfe08a1b783d79e93e8	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;FFCH7168;s__uncultured_bacterium	0.985293686	ASV8776
93457be54d3b7fb7f713c4cfdcaa01bd	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;s__Micrococcus_terreus	0.859539705	ASV8777
820faab9ca4adc16d18df8c6158d3b4b	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Modestobacter	0.832665065	ASV8778
c49ee988abab8207685ee174c07aa889	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae	0.996082283	ASV8779
5aafac174be75b651d8b066ee245fbfb	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;s__uncultured_bacterium	0.910562933	ASV8780
aab790389183f1cfa9857d769b2c719e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.999682716	ASV8781
a35f2941f934ff42a861e79418c95702	Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter	0.99441934	ASV8782
e7ebee55392e7bee3c8c16556423f473	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales	0.94931372	ASV8783
9e04c3e137b0172c34dde55e0040d138	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;uncultured;s__uncultured_bacterium	0.936370471	ASV8784
a846d61fac715657ec827682bb0d97a8	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Oceanicaulis	0.999989547	ASV8785
d7306dd2b60b7d3c1df95ffbaf72c53c	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Edaphobaculum;s__uncultured_bacterium	0.913778403	ASV8786
18deeee1291e8941bc3683362c3255a9	Bacteria;Chloroflexi;Dehalococcoidia;SAR202_clade;SAR202_clade;SAR202_clade	0.997815923	ASV8787
ee923bfd7800546ac1801612e519a16c	Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;uncultured;uncultured;s__uncultured_soil	0.99149028	ASV8788
54037b296990c043495bee57f20b5d98	Bacteria;Actinobacteriota;Acidimicrobiia	0.987508249	ASV8789
c9af75858222449945d8a8a06f3766b4	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis;Nordella;s__uncultured_Alphaproteobacteria	0.736138829	ASV8790
5b6d2b4dfbae331eaf1099ed467bcad5	Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter	0.980052068	ASV8791
1d6f3fc6c2b8cbb10b0d9da1a27f1b3d	Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter	0.992938038	ASV8792
f12c06f47045872841badd79c7124e4f	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales	0.979399043	ASV8793
85c3a74813ac58a8ac0a3dab64b774f6	Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup_10	0.999071166	ASV8794
19975fb6a8e35e73f8d0d7180923203e	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;uncultured;s__uncultured_Bacteroidetes	0.870765517	ASV8795
c42144996f69f4632682eed946b7d4ee	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14;s__uncultured_actinobacterium	0.927158788	ASV8796
49226ef61177f0810ae4736539449634	Bacteria;Actinobacteriota;Acidimicrobiia;IMCC26256;IMCC26256;IMCC26256;s__uncultured_Acidimicrobiia	0.942878358	ASV8797
d46e5563ba57dabff0daad51525b41df	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae	0.998515402	ASV8798
919b5bd6f025f48e27282cbc3de0381a	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Labraceae;Labrys	0.916237095	ASV8799
39152b172ed8c7237f12aa0a8d11aeb4	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae	0.979041881	ASV8800
5d1e61196902d7c639af396bff5e40f4	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio	0.999936588	ASV8801
e12ecc01728f2697d03116c2615c39f3	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter	0.999838164	ASV8802
0f5ebd64293c79db9837dc793510a96e	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcales-Tissierellales;Ezakiella;s__uncultured_bacterium	0.765656838	ASV8803
6f5d8589419aa7c210b68e1810859b9b	Bacteria;Proteobacteria;Alphaproteobacteria;uncultured;uncultured;uncultured	0.986536991	ASV8804
4a21d0a493480f8ff18e3586152d11d1	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11_clade;Clade_I	0.985568206	ASV8805
83ab89771cc1e76b8f4c78632a644fef	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Catenuloplanes;s__uncultured_bacterium	0.873315656	ASV8806
c72fb3c5078162268c26e5450a8158cb	Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae	0.996397829	ASV8807
3f643e1e93b48bbec57eaaf249f70195	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Mitochondria	0.999632232	ASV8808
bfb81c0c49e7a03bf344ebc148b20155	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae	0.995430486	ASV8809
e7e50e563169ae414cc9508d1d9549cc	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae	0.999854803	ASV8810
c2c0d9b08e6791d3369986ff32c16abe	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	0.981752373	ASV8811
707815e064ece007c4c9278b9c6c5b50	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides	0.995484516	ASV8812
fa5d20ce59a6ad9b363ae67bb62dd24e	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces	0.999979049	ASV8813
c92489ea3fc7cf1309b929a493ac2409	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae1;Alcanivorax	0.760771789	ASV8814
695495327ca3ac80121f299d0019daeb	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.873145543	ASV8815
f7e9593e0ffc3933bbde4a76e6e0afc0	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides	0.965669376	ASV8816
4da85eb2148c95ce06b3bc387eaa2361	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Lautropia;s__Lautropia_sp.	0.879089879	ASV8817
0c47daee567400490089bde5b2df5651	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae	0.996360907	ASV8818
e5fa51053cd73abc805373ed44cdf4ef	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudolabrys;s__metagenome	0.803728906	ASV8819
b35954bc85029d4ea9242883392b4259	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga	0.908754575	ASV8820
88b4e525ce3643fbfe6936739d0d193f	Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;uncultured;uncultured	0.985777898	ASV8821
9b5cee97595582e1ba61bb20f3f93dc1	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Leucobacter	0.996635303	ASV8822
356e8192fed1c544882fa755e4ad7a88	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium	0.999867458	ASV8823
4bd5f40053159eb9b7f877e8cd74df27	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	0.99965669	ASV8824
51177d89da35e7c715b534ed0af3345a	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;s__uncultured_Chloroflexi	0.87549809	ASV8825
ae8a2213036eeaaeb282a9b84af45bdc	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Anaerovorax	0.880180964	ASV8826
7d10b212857b73314c13c45242e21930	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.767781546	ASV8827
75e18f381f584f64ebf680ab0ef73589	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;uncultured;s__uncultured_bacterium	0.895888229	ASV8828
e7a1448d2a5e74381579962eae651c46	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Mitochondria	0.999907121	ASV8829
39caadfd9f5942b39d96052e31d357f4	Unassigned	0.354728291	ASV8830
50aad4332282886d012fcfbb98c16996	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	0.987546107	ASV8831
5f72201e6437386bb06a95e346475721	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales	0.999070489	ASV8832
f442190f9cbda12174e2b20100a40c77	Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;Neochlamydia	0.721569727	ASV8833
3ee9a54a63dd1397bd204bbd8dcf26a8	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula	0.994617141	ASV8834
e724a8f2ebf9a79f000ccde6e642cd49	Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;uncultured;uncultured	0.870350477	ASV8835
84f587499c68b1d2d658c8e2f59200ae	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae;s__uncultured_Bacteroidales	0.712129303	ASV8836
69680135b46cb0a90417095d815814d8	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-56	0.997723254	ASV8837
5a48622c8f7b70a95478ac23dcdb528f	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;JG30-KF-CM45	0.999899749	ASV8838
82507cfa1ceb79967fc9b31bf1f13029	Bacteria;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter	0.999959817	ASV8839
93c02e618e8ccb24ba21d1a082dbf5be	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae	0.999894087	ASV8840
48706b3ae2c391dd1d8e16d868294fc1	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Domibacillus	0.962593321	ASV8841
a455a16e0a98ed11dc54cb4b5fa92aa7	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	0.98685301	ASV8842
7ce53868f57951f28b38ea23f3d9e63f	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcales-Tissierellales;Peptoniphilus;s__Peptoniphilus_harei	0.836201211	ASV8843
d9d233d6178a28c0c68dd1ab749a6cdd	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter	0.766684479	ASV8844
16e8dcd2d6e4394d641c07321e403c70	Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium	0.894560721	ASV8845
3d1352c46794491038f25bb6417a9e03	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae_(Subgroup_1);Granulicella	0.805467544	ASV8846
5bde1b246138cbfee751407125553bd4	Bacteria;Actinobacteriota;Acidimicrobiia;uncultured;uncultured;uncultured	0.984815229	ASV8847
805a389c93600c2861cbdf451eed6422	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.92818812	ASV8848
f10957964523bdd4d71273a22e1504ad	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae	0.995539437	ASV8849
ebbcfa1aac9f123b0cf43b223cf995db	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Acidothermaceae;Acidothermus	0.847515202	ASV8850
c9a6cb96e834c5037fd8a937c385ac25	Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured	0.9997112	ASV8851
cfb801aac6a261fd1d94c1f8079745b8	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Catonella	0.999922876	ASV8852
bde46fc8088799da3070a832d8659287	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae	0.749111553	ASV8853
ac952cb0ca87c1833933207af3d0e9a0	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium	0.999414589	ASV8854
6df9ce22d4becee8cc90f4b43dbc6c17	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;uncultured	0.913228676	ASV8855
141fa6a9a563ab33399bfdb59253bd2d	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured	0.996075695	ASV8856
8226bffc1073b3ad7d330c7aa05b7518	Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella	0.998799955	ASV8857
2f160b8dfeef22b8acdccfd18bfac7a3	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	0.996193208	ASV8858
169a8f994646fb28892a1d6a27e54bd0	Bacteria;Acidobacteriota;Subgroup_5;Subgroup_5;Subgroup_5;Subgroup_5;s__uncultured_Truepera	0.863409435	ASV8859
0703b83af03b969de665f5903dd5df81	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Streptosporangium	0.984455197	ASV8860
269aec9d47b2437efeef644967cbf257	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11_clade	0.999999987	ASV8861
360f33321302fc4a341f2c7a6e67704b	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Sporacetigenium;s__uncultured_bacterium	0.956808613	ASV8862
70af0904fa94110033d3918328d7415e	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Williamsia	0.89821792	ASV8863
a26a35425b3d4c2309ba3eefa6b27532	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;s__uncultured_bacterium	0.918547675	ASV8864
bd10785f7dc60dbd0366e39b84d40bb5	Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;Ardenticatenaceae;uncultured;s__uncultured_bacterium	0.705153487	ASV8865
2eec34db0b1c6202340674e2a15bf788	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;s__Pseudomonas_viridiflava	0.832639505	ASV8866
15e158ce74be2b4ff81919d1a351f0de	Bacteria;Actinobacteriota;Acidimicrobiia	0.970698544	ASV8867
f0c128c7f8b6208c2dfb248ffb501dc0	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae	0.999998315	ASV8868
